_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,COP_DELIV_QTY,COP_DELIV_PERC,CH_TOTAL_TRADES,VWAP,CH_TIMESTAMP,CH_ISIN,createdAt,updatedAt,TIMESTAMP,mTIMESTAMP
66cf117f27d60587a4976f7a,ASIANPAINT,EQ,N,3165.5,3118.8,3152.95,3125.5,3124,3166.2,538366,1688663684.45,3422.95,2670.1,264671,49.16,40765,3136.65,2024-08-28,INE021A01026,2024-08-28T12:01:03.691Z,2024-08-28T12:01:03.691Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062ff28fe008f761bf940,ASIANPAINT,EQ,N,3143.95,3092.7,3125.5,3115.85,3115,3125.5,849866,2648052661.35,3422.95,2670.1,423891,49.88,79759,3115.85,2024-08-29,INE021A01026,2024-08-29T12:01:03.622Z,2024-08-29T12:01:03.622Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b47f98930397001451f0,ASIANPAINT,EQ,N,3166.75,3110.7,3130.05,3126.8,3133,3115.85,1567031,4907995960.05,3422.95,2670.1,887615,56.64,86932,3132.04,2024-08-30,INE021A01026,2024-08-30T12:01:03.187Z,2024-08-30T12:01:03.187Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e5fba69ced25fa28fb7,AXISBANK,EQ,N,1175.25,1166.1,1171.7,1170.3,1171.7,1165.95,3392612,3972670581.05,1339.65,951.4,2046161,60.31,90913,1170.98,2024-08-26,INE238A01034,2024-08-26T12:00:31.896Z,2024-08-26T12:00:31.896Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cde2ac518659f3060a0989,AXISBANK,EQ,N,1184.85,1164.25,1170,1181.25,1177.9,1170.3,8702113,10252752293.05,1339.65,951.4,3950096,45.39,156791,1178.19,2024-08-27,INE238A01034,2024-08-27T14:29:00.437Z,2024-08-27T14:29:00.437Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf11667b802c4bfaae0f81,AXISBANK,EQ,N,1181.7,1169.35,1177,1170.95,1169.9,1181.25,5483503,6428056142.05,1339.65,951.4,2949628,53.79,154330,1172.25,2024-08-28,INE238A01034,2024-08-28T12:00:38.786Z,2024-08-28T12:00:38.786Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062e2f5482a5c7eaf95f1,AXISBANK,EQ,N,1179.9,1163.4,1169,1175.4,1175,1170.95,7290114,8553256100.85,1339.65,951.4,4427006,60.73,244482,1173.27,2024-08-29,INE238A01034,2024-08-29T12:00:34.153Z,2024-08-29T12:00:34.153Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b45de006af35e6e8d6c7,AXISBANK,EQ,N,1182.95,1171.85,1177,1175.25,1179,1175.4,10190506,11983227663.65,1339.65,951.4,6022324,59.1,168053,1175.92,2024-08-30,INE238A01034,2024-08-30T12:00:29.757Z,2024-08-30T12:00:29.757Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e60ba69ced25fa29168,BAJAJ-AUTO,EQ,N,10517.15,10339.65,10375.1,10432.55,10428,10406.45,309223,3224334903.4,10517.15,4586,92628,29.96,46501,10427.22,2024-08-26,INE917I01010,2024-08-26T12:00:32.063Z,2024-08-26T12:00:32.063Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cde2ac518659f3060a0b3f,BAJAJ-AUTO,EQ,N,10568.45,10350,10401,10501.6,10534.35,10432.55,262396,2750138205.2,10568.45,4586,100540,38.32,43531,10480.87,2024-08-27,INE917I01010,2024-08-27T14:29:00.603Z,2024-08-27T14:29:00.603Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf11667b802c4bfaae112c,BAJAJ-AUTO,EQ,N,10715,10461.3,10500,10656.75,10656,10501.6,338792,3598828580.3,10715,4586,139956,41.31,69589,10622.53,2024-08-28,INE917I01010,2024-08-28T12:00:38.953Z,2024-08-28T12:00:38.953Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062e2f5482a5c7eaf979a,BAJAJ-AUTO,EQ,N,10850,10555.4,10582.05,10807.85,10835.9,10656.75,693506,7466835370.65,10850,4586,299551,43.19,112887,10766.79,2024-08-29,INE917I01010,2024-08-29T12:00:34.318Z,2024-08-29T12:00:34.318Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b45de006af35e6e8d87d,BAJAJ-AUTO,EQ,N,10921.35,10705,10835,10891.55,10900,10807.85,498560,5405828327.05,10921.35,4586,291380,58.44,64879,10842.88,2024-08-30,INE917I01010,2024-08-30T12:00:29.932Z,2024-08-30T12:00:29.932Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e60ba69ced25fa29171,BAJAJFINSV,EQ,N,1688,1638.75,1649,1686.2,1683.25,1639.9,2446507,4089952113.85,1741,1419.05,1245686,50.92,156411,1671.75,2024-08-26,INE918I01026,2024-08-26T12:00:32.065Z,2024-08-26T12:00:32.065Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cde2ac518659f3060a0b41,BAJAJFINSV,BL,O,1713,1713,1713,1713,1713,1662,225000,385425000,1713,1570,-,-,3,1713,2024-08-27,INE918I01026,2024-08-27T14:29:00.604Z,2024-08-27T14:29:00.604Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cde2ac518659f3060a0b45,BAJAJFINSV,EQ,N,1729,1652,1686.2,1719,1727.6,1686.2,4205533,7139418956,1741,1419.05,1911909,45.46,213278,1697.63,2024-08-27,INE918I01026,2024-08-27T14:29:00.605Z,2024-08-27T14:29:00.605Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf11667b802c4bfaae1132,BAJAJFINSV,EQ,N,1735,1700.05,1728,1713.5,1712,1719,1444329,2477594387.85,1741,1419.05,488629,33.83,103200,1715.39,2024-08-28,INE918I01026,2024-08-28T12:00:38.956Z,2024-08-28T12:00:38.956Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062e2f5482a5c7eaf97a0,BAJAJFINSV,EQ,N,1772,1711.55,1716,1755.65,1758.3,1713.5,5508206,9667555154.55,1772,1419.05,1764121,32.03,289557,1755.12,2024-08-29,INE918I01026,2024-08-29T12:00:34.319Z,2024-08-29T12:00:34.319Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b45de006af35e6e8d882,BAJAJFINSV,EQ,N,1793.5,1750.05,1769.95,1783.05,1782,1755.65,3865499,6864631267.7,1793.5,1419.05,1916716,49.59,195873,1775.87,2024-08-30,INE918I01026,2024-08-30T12:00:29.934Z,2024-08-30T12:00:29.934Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e809e0a57e516630a8c,BAJFINANCE,EQ,N,6819,6756.05,6776,6778.35,6782,6735.85,898343,6094476482.9,8192,6187.8,625122,69.59,69051,6784.13,2024-08-26,INE296A01024,2024-08-26T12:01:04.531Z,2024-08-26T12:01:04.531Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cdc0005ac33851079b5af6,BAJFINANCE,EQ,N,6873.35,6730,6778.35,6863.6,6865,6778.35,2035902,13880653632.65,8192,6187.8,1191716,58.54,137988,6817.94,2024-08-27,INE296A01024,2024-08-27T12:01:04.450Z,2024-08-27T12:01:04.450Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf118027d60587a4977828,BAJFINANCE,EQ,N,6917,6852,6876,6900,6900,6863.6,848986,5848504187.75,8192,6187.8,549796,64.76,78498,6888.81,2024-08-28,INE296A01024,2024-08-28T12:01:04.453Z,2024-08-28T12:01:04.453Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d0630028fe008f761c01aa,BAJFINANCE,EQ,N,7158,6881.55,6889.05,7063.55,7066.65,6900,2639159,18653471149.9,8192,6187.8,987836,37.43,241887,7067.96,2024-08-29,INE296A01024,2024-08-29T12:01:04.400Z,2024-08-29T12:01:04.400Z,2024-08-28T18:30:00.000Z,29-Aug-2024
