DATE,STOCK_SYMBOL,STOCK_NAME,CLIENT_NAME,BUY_OR_SELL,TRADED_QUANTITY,WATP,REMARKS
668bdbe408f437998e270a9c,08-JUL-2024,BHANDA-RE1,Bhandari Hosiery Exp Ltd,POORVI ALPESH JHAVERI,SELL,618594,0.99,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a9d,08-JUL-2024,BLKASHYAP,B. L. Kashyap and Sons Li,JITENDRA MOHANDAS VIRWANI,SELL,1371339,99.95,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a9e,08-JUL-2024,CLOUD,Varanium Cloud Limited,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,287000,39.25,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a68,08-JUL-2024,CLOUD,Varanium Cloud Limited,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,303000,37.56,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270a69,08-JUL-2024,DELTACORP,Delta Corp Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,1723963,143.2,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270a9f,08-JUL-2024,DELTACORP,Delta Corp Limited,GRAVITON RESEARCH CAPITAL LLP,SELL,1723963,143.1,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270aa0,08-JUL-2024,DYNPRO,Dynemic Products Limited,GRAVITON RESEARCH CAPITAL LLP,SELL,74680,376.99,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a6a,08-JUL-2024,DYNPRO,Dynemic Products Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,74680,376.19,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270a6b,08-JUL-2024,EVEREADY,Eveready Industries India,GRAVITON RESEARCH CAPITAL LLP,BUY,798274,400.63,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270aa1,08-JUL-2024,EVEREADY,Eveready Industries India,GRAVITON RESEARCH CAPITAL LLP,SELL,798274,400.76,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270aa2,08-JUL-2024,GEPIL,GE Power India Limited,GRAVITON RESEARCH CAPITAL LLP,SELL,493643,516.79,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a6c,08-JUL-2024,GEPIL,GE Power India Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,493643,516.83,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270aa3,08-JUL-2024,GLOBALPET,Global Pet Industries Ltd,SHRENI SHARES PVT,SELL,49500,102.88,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a6d,08-JUL-2024,GLOBALPET,Global Pet Industries Ltd,SHRENI SHARES PVT,BUY,6000,102.13,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270a6e,08-JUL-2024,GLOBE,Globe Textiles (I) Ltd.,CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED,BUY,600558,4.27,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270aa4,08-JUL-2024,GLOBE,Globe Textiles (I) Ltd.,CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED,SELL,3017649,4.22,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a6f,08-JUL-2024,GMDCLTD,Gujarat Min. Dev. Corpn,GRAVITON RESEARCH CAPITAL LLP,BUY,1868604,425.66,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270aa5,08-JUL-2024,GMDCLTD,Gujarat Min. Dev. Corpn,GRAVITON RESEARCH CAPITAL LLP,SELL,1868604,425.87,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270aa6,08-JUL-2024,HOACFOODS,Hoac Foods India Limited,CITRINE FUND LIMITED,SELL,30000,169.26,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a70,08-JUL-2024,HPL,HPL Electric & Power Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,498468,486.6,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270aa7,08-JUL-2024,HPL,HPL Electric & Power Ltd,GRAVITON RESEARCH CAPITAL LLP,SELL,498468,486.79,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270aa8,08-JUL-2024,HRHNEXT,HRH Next Services Limited,RAVI ASHOK KOTHARI,SELL,57000,43.35,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a71,08-JUL-2024,HRHNEXT,HRH Next Services Limited,REVATI HOLDINGS PRIVATE LIMITED,BUY,72000,41.17,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270aa9,08-JUL-2024,IRCON,Ircon International Ltd,GRAVITON RESEARCH CAPITAL LLP,SELL,6055114,326.96,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a72,08-JUL-2024,IRCON,Ircon International Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,6055114,326.76,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270aaa,08-JUL-2024,JALAN,Jalan Transolu. India Ltd,MANISH JALAN,SELL,78000,4.13,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
