_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,COP_DELIV_QTY,COP_DELIV_PERC,CH_TOTAL_TRADES,VWAP,CH_TIMESTAMP,CH_ISIN,createdAt,updatedAt,TIMESTAMP,mTIMESTAMP
66bcc583ee2fb2a6f7392480,POWERGRID,EQ,N,338.35,332.5,337.0,333.5,333.3,336.95,12385993,4145872442.35,362.5,190.65,8165980,65.93,100734,334.72,2024-08-14,INE752E01010,2024-08-14T14:56:03.546Z,2024-08-14T14:56:03.546Z,2024-08-13T18:30:00.000Z,2024-08-14
66c4855f6ed189eaad18470e,POWERGRID,EQ,N,342.65,338.8,340.45,340.5,340.75,340.3,6393840,2178534493.75,362.5,190.65,4131668,64.62,65261,340.72,2024-08-20,INE752E01010,2024-08-20T12:00:31.812Z,2024-08-20T12:00:31.812Z,2024-08-19T18:30:00.000Z,2024-08-20
66c5d6df7450e8bd160eef05,POWERGRID,EQ,N,340.95,336.15,340.0,336.65,337.25,340.5,10118601,3424079784.35,362.5,190.65,7366362,72.8,105780,338.39,2024-08-21,INE752E01010,2024-08-21T12:00:31.324Z,2024-08-21T12:00:31.324Z,2024-08-20T18:30:00.000Z,2024-08-21
66c7285da6c9947ff6c330d3,POWERGRID,EQ,N,337.7,330.5,336.0,334.0,333.95,336.65,18370039,6122562051.55,362.5,190.65,11869961,64.62,164072,333.29,2024-08-22,INE752E01010,2024-08-22T12:00:29.783Z,2024-08-22T12:00:29.783Z,2024-08-21T18:30:00.000Z,2024-08-22
66c879e0058b857509840ada,POWERGRID,EQ,N,336.95,333.35,334.65,336.25,336.2,334.0,7494822,2513665341.1,362.5,190.65,4705048,62.78,85600,335.39,2024-08-23,INE752E01010,2024-08-23T12:00:32.104Z,2024-08-23T12:00:32.104Z,2024-08-22T18:30:00.000Z,2024-08-23
66b361e025658921b21cef80,RELIANCE,EQ,N,2945.0,2923.0,2938.0,2929.65,2930.0,2912.1,4087284,11979363870.55,3217.6,2220.3,2597947,63.56,276362,2930.89,2024-08-07,INE002A01018,2024-08-07T12:00:32.489Z,2024-08-07T12:00:32.489Z,2024-08-06T18:30:00.000Z,2024-08-07
66b4b360c885d3c32a445a2f,RELIANCE,EQ,N,2930.0,2891.85,2915.05,2898.25,2896.45,2929.65,6193596,17996662105.65,3217.6,2220.3,3734582,60.3,255138,2905.69,2024-08-08,INE002A01018,2024-08-08T12:00:32.277Z,2024-08-08T12:00:32.277Z,2024-08-07T18:30:00.000Z,2024-08-08
66c333de9e25e275ce28c1ed,RELIANCE,EQ,N,2996.6,2961.0,2965.0,2976.8,2979.0,2956.4,6898871,20560327724.6,3217.6,2220.3,4627354,67.07,200328,2980.25,2024-08-19,INE002A01018,2024-08-19T12:00:30.968Z,2024-08-19T12:00:30.968Z,2024-08-18T18:30:00.000Z,2024-08-19
66c485606ed189eaad1848b6,RELIANCE,EQ,N,3007.85,2980.05,2994.45,2991.9,2986.5,2976.8,4205904,12605024714.4,3217.6,2220.3,2765914,65.76,175516,2996.98,2024-08-20,INE002A01018,2024-08-20T12:00:32.257Z,2024-08-20T12:00:32.257Z,2024-08-19T18:30:00.000Z,2024-08-20
66c5d6df7450e8bd160ef0af,RELIANCE,EQ,N,3015.75,2980.0,2986.5,2997.35,2999.0,2991.9,3884998,11660526038.6,3217.6,2220.3,2516019,64.76,141353,3001.42,2024-08-21,INE002A01018,2024-08-21T12:00:31.725Z,2024-08-21T12:00:31.725Z,2024-08-20T18:30:00.000Z,2024-08-21
