DATE,STOCK_SYMBOL,STOCK_NAME,CLIENT_NAME,BUY_OR_SELL,TRADED_QUANTITY,WATP,REMARKS
668e7ff86a81ecc6a10f82f9,10-JUL-2024,MANKIND,Mankind Pharma Limited,HEMA CIPEF (I) LIMITED,SELL,1850850,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82f1,10-JUL-2024,MANKIND,Mankind Pharma Limited,ICICI PRUDENTIAL MUTUAL FUND,BUY,362331,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e2,10-JUL-2024,MANKIND,Mankind Pharma Limited,ICICI PRUDENTIAL MUTUAL FUND A/C ICICI PRUDENTIAL INDIA OPPORTUNITIES FUND,BUY,437238,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e3,10-JUL-2024,MANKIND,Mankind Pharma Limited,ICICI PRUDENTIAL MUTUAL FUND A/C ICICI PRUDENTIAL MULTICAP FUND (POWER),BUY,105261,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e4,10-JUL-2024,MANKIND,Mankind Pharma Limited,ICICI PRUDENTIAL MUTUAL FUND A/C ICICI PRUDENTIAL PHARMA HEALTHCARE & DIAGNOSTICS FUND,BUY,105261,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82f2,10-JUL-2024,MANKIND,Mankind Pharma Limited,INTERNATIONAL OPPORTUNITIES FUNDS INDIA EQUITY,BUY,85700,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e5,10-JUL-2024,MANKIND,Mankind Pharma Limited,LIC MUTUAL FUND A/C FLEXI CAP FUND 17,BUY,24016,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e6,10-JUL-2024,MANKIND,Mankind Pharma Limited,LIC MUTUAL FUND A/C LARGE CAP FUND 19,BUY,24016,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e8,10-JUL-2024,MANKIND,Mankind Pharma Limited,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,288626,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e7,10-JUL-2024,MANKIND,Mankind Pharma Limited,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,48032,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82f3,10-JUL-2024,MANKIND,Mankind Pharma Limited,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,48031,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82f4,10-JUL-2024,MANKIND,Mankind Pharma Limited,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,336672,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e9,10-JUL-2024,MANKIND,Mankind Pharma Limited,NATIONAL PENSION SERVICE,BUY,37447,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
